category	name	domain	source
education_secondary_aided	CHOI HUNG ESTATE CATHOLIC SECONDARY SCHOOL	choihung.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHOI JUN SCHOOL (SECONDARY SECTION)	choijun.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHRIST COLLEGE	christcollege.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA CHUEN YUEN COLLEGE	chuenyuen.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARMEL HOLY WORD SECONDARY SCHOOL	chw.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHI LIN BUDDHIST SECONDARY SCHOOL	clbss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE YUEN YUEN INSTITUTE MFBM NEI MING CHAN LUI CHUNG TAK MEMORIAL COLLEGE	clctmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CONCORDIA LUTHERAN SCHOOL	cls.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CONCORDIA LUTHERAN SCHOOL - NORTH POINT	clsnp.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CMA CHOI CHEUNG KOK SECONDARY SCHOOL	cmacck.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CMA SECONDARY SCHOOL	cmass.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS MA ON SHAN SECONDARY SCHOOL	cmos.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS MOTHER TERESA SCHOOL	cmts.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE HONG KONG S.Y.C. & I.A. CHAN NAM CHONG MEMORIAL COLLEGE	cnc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HKSYC&IA CHAN NAM CHONG MEMORIAL SCHOOL (SECONDARY SECTION)	cncms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CNEC CHRISTIAN COLLEGE	cneccc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	COGNITIO COLLEGE (HONG KONG)	cognitiohk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	WELLINGTON EDUCATION ORGANIZATION CHANG PUI CHUNG MEMORIAL SCHOOL	cpc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CUMBERLAND PRESBYTERIAN CHURCH YAO DAO SECONDARY SCHOOL	cpcydss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SAN WUI COMMERCIAL SOCIETY CHAN PAK SHA SCHOOL	cpss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARMEL PAK U SECONDARY SCHOOL	cpu.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS RESURRECTION SCHOOL (SECONDARY SECTION)	crs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	COTTON SPINNERS ASSOCIATION SECONDARY SCHOOL	csa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHUNG SING BENEVOLENT SOCIETY MRS. AW BOON HAW SECONDARY SCHOOL	csbs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS ST. JOSEPH SECONDARY SCHOOL	csjss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHAN SUI KI (LA SALLE) COLLEGE	csklsc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHEUNG SHA WAN CATHOLIC SECONDARY SCHOOL	cswcss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CONFUCIAN TAI SHING HO KWOK PUI CHUN COLLEGE	ctshkpcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS WU CHENG-CHUNG COLLEGE	cwcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHRISTIAN ALLIANCE CHENG WING GEE COLLEGE OF THE KOWLOON TONG CHURCH OF THE CHINESE CHRISTIAN AND MISSIONARY ALLIANCE, HONG KONG	cwgc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SOCIETY OF BOYS' CENTRES CHAK YAN CENTRE SCHOOL (SECONDARY SECTION)	cycschool.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS C.Y. MA MEMORIAL COLLEGE	cyma.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CHINESE Y.M.C.A. COLLEGE	cymcac.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS YUEN LONG CHAN CHUN HA SECONDARY SCHOOL	cys.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHUN TAK FRATERNAL ASSOCIATION CHENG YU TUNG SECONDARY SCHOOL	cyt.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	DE LA SALLE SECONDARY SCHOOL N T	delasalle.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	DAUGHTERS OF MARY HELP OF CHRISTIANS SIU MING CATHOLIC SECONDARY SCHOOL	dmhcsm.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	EBENEZER NEW HOPE SCHOOL (SECONDARY SECTION)	ebenezer.org.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ELEGANTIA COLLEGE (SPONSORED BY EDUCATION CONVERGENCE)	elegantia.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	FORTRESS HILL METHODIST SECONDARY SCHOOL	fhms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	FUNG KAI NO.1 SECONDARY SCHOOL	fk1ss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	FUNG KAI LIU MAN SHEK TONG SECONDARY SCHOOL	fklmstss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	FANLING KAU YAN COLLEGE	fkyc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA FUNG LEUNG KIT MEMORIAL SECONDARY SCHOOL	flk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	FANLING RHENISH CHURCH SECONDARY SCHOOL	frcss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	FUKIEN SECONDARY SCHOOL (SIU SAI WAN)	fss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE HONG KONG CHINESE WOMEN'S CLUB FUNG YIU KING MEMORIAL SECONDARY SCHOOL	fyk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA FONG YUN WAH SECONDARY SCHOOL	fywss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	GERTRUDE SIMON LUTHERAN COLLEGE	gslc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI LIONS MORNINGHILL SCHOOL (SECONDARY SECTION)	hclms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI MORNINGLIGHT SCHOOL, YUEN LONG (SECONDARY SECTION)	hcmlsyl.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI MORNINGHILL SCHOOL, TSUI LAM (SECONDARY SECTION)	hcmstl.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI PINEHILL NO.2 SCHOOL	hcp2.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI PINEHILL NO.3 SCHOOL (SECONDARY SECTION)	hcp3.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI PINEHILL SCHOOL (SECONDARY SECTION)	hcphs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SKH HOLY CARPENTER SECONDARY SCHOOL	hcs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI SHIU PONG MORNINGHOPE SCHOOL(SECONDARY SECTION)	hcspms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI MORNINGHOPE SCHOOL, TUEN MUN (SECONDARY SECTION)	hctmhope.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI MORNINGLIGHT SCHOOL, TUEN MUN (SECONDARY SECTION)	hctmml.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI WINIFRED MARY CHEUNG MORNINGHOPE SCHOOL (SECONDARY SECTION)	hcwmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ASSEMBLY OF GOD HEBRON SECONDARY SCHOOL	hebron.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HENRIETTA SECONDARY SCHOOL	henrietta.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HOLY FAMILY CANOSSIAN COLLEGE	hfcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA HOH FUK TONG COLLEGE	hftc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG CHINESE WOMEN'S CLUB COLLEGE	hkcwcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG JUVENILE CARE CENTRE CHAN NAM CHEONG MEMORIAL SCHOOL	hkjcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE HONG KONG MANAGEMENT ASSOCIATION K. S. LO COLLEGE	hkmakslo.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG RED CROSS HOSPITAL SCHOOLS (SECONDARY SECTION)	hkrchs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG RED SWASTIKA SOCIETY TAI PO SECONDARY SCHOOL	hkrsstpss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. ROSE OF LIMA'S COLLEGE	hksrl.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG SEA SCHOOL	hkss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG TEACHERS' ASSOCIATION LEE HENG KWEI SECONDARY SCHOOL	hktalhk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE HONG KONG TAOIST ASSOCIATION THE YUEN YUEN INSTITUTE NO. 3 SECONDARY SCHOOL	hktayy3.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG TANG KING PO COLLEGE	hktkpc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG TRUE LIGHT COLLEGE	hktlc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG WEAVING MILLS ASSOCIATION CHU SHEK LUN SECONDARY SCHOOL	hkwmacsl.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HO DAO COLLEGE (SPONSORED BY SIK SIK YUEN)	hodao.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HO FUNG COLLEGE (SPONSORED BY THE SIK SIK YUEN)	hofung.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HO KOON NATURE EDUCATION CUM ASTRONOMICAL CENTRE	hokoon.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HO LAP COLLEGE (SPONSORED BY THE SIK SIK YUEN)	holap.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE MISSION COVENANT CHURCH HOLM GLAD COLLEGE	holmglad.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	EVANGELIZE CHINA FELLOWSHIP HOLY WORD SCHOOL (SECONDARY SECTION)	holyword.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HO NGAI COLLEGE (SPONSORED BY SIK SIK YUEN)	hongai.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HO YU COLLEGE AND PRIMARY SCHOOL (SPONSORED BY SIK SIK YUEN)	hoyu.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HOI PING CHAMBER OF COMMERCE SECONDARY SCHOOL	hpccss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HOLY TRINITY COLLEGE	htc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE Y.W.C.A. HIOE TJO YOENG COLLEGE	htyc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	IMMACULATE HEART OF MARY COLLEGE	ihmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ISLAMIC KASIM TUET MEMORIAL COLLEGE	iktmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SALEM-IMMANUEL LUTHERAN COLLEGE	ilc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	MUNSANG COLLEGE (HONG KONG ISLAND)	imsc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	JU CHING CHU SECONDARY SCHOOL (KWAI CHUNG)	jccsskc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	JU CHING CHU SECONDARY SCHOOL (YUEN LONG)	jccssyl.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	JU CHING CHU SECONDARY SCHOOL (TUEN MUN)	jcctm.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SAHK JOCKEY CLUB ELAINE FIELD SCHOOL (SECONDARY SECTION)	jcefs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE JOCKEY CLUB HONG CHI SCHOOL (SECONDARY SECTION)	jchcs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	JOCKEY CLUB MAN KWAN EDUYOUNG COLLEGE	jcmkec.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG RED CROSS JOHN F. KENNEDY CENTRE (SECONDARY SECTION)	jfk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	PAOC KA CHI SECONDARY SCHOOL	kachi.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	KIANGSU-CHEKIANG COLLEGE (KWAI CHUNG)	kcckc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	KIANGSU-CHEKIANG COLLEGE (SHATIN)	kccshatin.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	KWAI CHUNG METHODIST COLLEGE	kcmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA KEI CHI SECONDARY SCHOOL	keichi.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHENG KUNG HUI KEI HAU SECONDARY SCHOOL	keihau.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
